reviewId,userName,content,score,at
db3685ca-b617-4278-a8ad-eb91d5fb9367,Jeydon Macdonald,They gotta fix when you swipe over to see ur size im trying to click high heels but its keep going on flats I recommend fixing that problem please,1,03/05/2021 21:14
f2188f9a-8933-476b-8f3d-05154b0132e4,Amelie,My order has been in dispatch since the 27th June (it's the 20th July) and has been shipped since the 7th June.. The Customer Service is automatic and isn't helpful so I saw this as my last chance to maybe have a real life person help me with my problem.,2,20/07/2020 21:16
79397c29-37a7-4ecb-8dd6-b8cd4c4e8898,TurboJohnny,I had to wait 2 months for my order and it also still hasnt arrived idk whats happening to shein i never had this problem pls try fix this thanks.,1,21/07/2022 7:20
b02f11a2-16a9-4c06-abfb-854119e5f26b,Mila,"If I could give ZERO stars, no star at all I most definitely would. I've been waiting 2 1/2 months for ONE blouse which says is delayed due to corona virus, I understand! USPS says this package has been delivered. Hmm!?! No way to contact them about ANY kind of problem. Very fishy SHEIN!! The package I ordered before this one was much bigger and also took the same amount of time! I'll never order from here again nor will I refer this place to anyone!! ** DO NOT BUY FROM SHEIN **",1,05/06/2020 22:50
c3091f07-7f83-439c-b3ee-ded839bb2817,Tia na,"That's so not cool,i didn't ask for a refund and the company is still doing it,I've even sent emails but they ignored all of them,not professional,am very disappointed because they promised me that I'll have to wait for my parcel for 1 more week it's been 2 weeks now and still no parcel or response from the company,what kind of company is this they ignored there customer demands now,am very disappointed,i always have problems with this app,i want my parcel not a refund, please send it to me",1,03/05/2020 12:00
6020b0fe-de8b-4bcf-b9ad-459cc553629f,Arjay Hilario,Shein is a great shop with good products but it's just always on how u do the delivery it's delay and some times or honestly always the problem,1,18/05/2022 7:37
28245674-121f-41a5-b685-f90a6b8ce69d,A Google user,Great collection but one big problem.. i returned a dress and didnt get the refund.. still finding ways to get my money back,2,02/10/2018 11:41
2c6c478d-b92b-486c-b0b0-c101077b6996,Christelle Timotheus,I've ordered 3 times before and there weren't any problems...recieved my orders in the estimated timeframes...i am deeply disappointed now because i haven't recieved my order and its a month later...i did receive a message about delay but i mean i recieved the message like the 3rd of January.I should have recieved it already...☹☹☹,2,02/02/2022 14:00
f45ba1e8-92a0-46e8-8569-2452520a2575,razan,You have modified something in the program and the price has become very high. Please solve the problem and return the prices to their original prices🥲🥲🥲,1,14/01/2022 3:52
6d867abc-259b-42a7-827b-c9719319be85,Alice Lusai,I am in love with this app an i have been purchasing for so long from here but now its so irritating that it takes so much time to load a image i have to wait for so long for anythng to load i really request you to look over these problem please,2,28/05/2020 16:44
4657d4f5-8715-4172-9fa8-5c46afc50213,Àngels Margalef Pinent,The app has too many glitches. Many problems with the cart/checkout area.,1,03/02/2022 8:33
d1e51c07-699f-40f0-afb5-d8c596c14d77,Antoinie McCarthy,Never ordering again....always a problem with delivery..every damn time!,1,14/11/2022 23:06
41d19e11-3471-47a7-a328-80c97131ca40,A Google user,"Very bad experience with it .I faced many problems like after cancellation the product,I got a delivery",1,20/09/2018 8:33
5eaca33f-cab6-43d5-ab8a-4dc32778ae8f,Yousif Aljalal,The products are amazing no doubt but the real problem comes when the product is example 5 usd I get it at 8 or 10 USD when I order from bh and I can't download this app on my phone techno spark android idk what's the problem and the coupons are low like if I order 146 BHD products I'm only getting them in 124 BHD I expected that if I purchase 146 BHD products I will get it in 110 or 100 BHD or at least 110 BHD I'm so disappointed,1,08/02/2022 23:47
2ef830bd-f0f5-40bf-b5ec-a193fd894ef1,DIY Simplicate,It is not showing tracking updates of my products and delay from due date and not responding to my problem.,2,26/05/2020 8:51
f7a0841f-b552-4dfc-a617-abf4555b1988,Ghadelin Block,The app is fine the have a lot good and cute stuff but the problem is the order is take so long untill now i haven't recive my order :/,1,13/09/2021 0:59
210507ca-b67e-451d-a959-e795148cde62,A Google user,"The refund should be quick.. I haven't received my refund amount , I have been following up but they haven't resolved my problem yet..",1,04/10/2019 3:03
53211bb0-308e-44f9-955a-c54a7778e1b0,Sapna singh Sikarwar,Going through many problems ..like.there is no tracking update.you will not find where your order is exactly..very disappointed,1,01/07/2020 21:24
03d5b822-1db0-4e1f-9626-80da54bbffdd,A Google user,"Worst app with worst customer care service. I called on their service for my delayed delivery of my parcel, they told me the parcel will be delay and instead of solving my problem they told me to cancel my order.",1,09/09/2019 8:27
06f38052-7358-4ab3-a0b4-b8bef2764a21,Priyanshi garg,"Prices are high and they not returning all the points of returned product.... And you cant review return products... So the rating you see is also wrong.. And when i was doing live chat and tellimg them the.problem someone name 'jennifer"" ...he/she left the chat",2,26/06/2020 13:13
78385148-b448-4f62-aa6b-69ac66285672,A Google user,This app worst app for me their have so many problems & i Receive damaged product which is bad condition. I never order again from this app.,1,19/11/2019 13:07
f9139b5f-64f3-4ccb-92ff-55b1a71595ca,sashvieni ganasen,I cant check in ti earn my points for a few days.the page loads for so long and says that the web page is nt available.i tried reinstalling but still the same problem🤕,1,20/07/2021 7:59
38e23ad7-df27-4458-b26c-e91e6c5d01c3,Ruxandra Blandu,I really like the clothes here but the only problem is that you don't ship in Romania...I would buy a lot of things but please solve this problem!,2,07/07/2020 7:39
0dcc687b-596b-4108-9d12-f409fe03c614,A Google user,I m disappointed with shein... I forgot my password and I m unable to login..... it say it has sent reset password link to my mail..... but I didn't received a single mail.... even there is 1000 rupees in my wallet... how do I use it now....... Sorry not even worth a one for star👎👎👎 Still my problem is not solved...... bad service..... disappointed,1,12/10/2019 21:09
78f4153a-7f60-4b48-8e4b-21fae8d678b7,A Google user,I have purchased so many time but never face any problem. Now SHEIN have done wrong with. I have ordered 1800 jacket instead of that they gave me 700-800 not good looking jacket which is ordered by me. Means I just want to ask you all 6 items are correct I got. Only one jacket y u gave me wrong.,1,31/01/2020 19:33
3e276480-3c54-4093-9b30-e74ee6047588,A Google user,not able to view any images in the app have uninstalled and installed 3-4 times what is the problem?????,1,12/08/2019 22:16
28800017-58da-4069-9a73-d3ee410cea9b,Rajnish Khale,Very difficult in contacting them for addressing problem. My money is lost as I am unable to raise return request,1,01/06/2020 14:45
05f75355-cd9e-44b1-959a-898db4441012,Ladyshane Sanchez,The quality is good but the delevery service is a problem why it takes too long to recieve the items?,2,12/02/2022 10:54
a5291242-2aeb-4c70-9ca0-13c14a1f276b,Mamata Patil,"Facing problems in payment procedure, every time I try to make payment it shows error. Not satisfied at all .",1,19/06/2020 19:05
90a0cba7-36ca-483d-90da-62edc112c11f,Mehnaz Akhtar,It has good product but the contact service is really poor and if already paid for the product then they won't even respond to the problem.,2,31/05/2020 7:48
fdc54438-fda6-4ac0-993c-cb54b1568223,clifford brown,I got something from Y'all and Y'all sent me small everything I ordered was small.s now I can't find a way to seen them back and Y'all is going to change me for a returning the other I don't think that is right its not my problem Y'all sent me the other now I'm out of about 200.00 and some dollars for what I would never other anything else from Y'all,1,26/12/2022 20:35
d1f28dc7-8a29-4d8f-9a64-4f0cf425d157,Reenu Tamang,I am very disappointed from shein I waited for 3 month to get my product....service is very poor the people don't know how to talk with there customer they aren't able to resolve problem.... unexpected form u guys...,1,11/06/2020 16:40
cf843cf3-779a-43e0-a831-7f1f48ae16fe,A Google user,It has an amazing content.. But there is A problm in phone number verification am facing this problem,2,01/03/2020 10:36
dd3c9066-2b18-4f66-8258-fdae0767988d,connie Woods,Just a reminder I will not be ordering from this site again not good customer rights waited 40 day to recieve my clothing and not ever a reimbursement on anything to my understanding customers are always right and you were causing it on the pandemic I had no problems with any other clothing sites and it also said the parcel should be here within 31 33 days and didnt recieve it until 40 days later I really would like for you review my case plz keep me posted on what you are going to do thank,1,07/02/2021 21:47
569f80b9-d3cf-42bb-bb89-3097d025c212,Amelia Whritenour,"The app is fine, it's just the problem that the workers are being underpaid for there efforts and until that is fixed I'm uninstalling Shein.",1,25/08/2021 22:09
c679c2bc-7338-417f-a208-16a78cf7e9d2,diana gonzalez,Horrible no customer service no one answers any questions noone reaches out to see the problem but they take your money,1,24/01/2023 2:05
0b418d71-4e8f-4dca-8f57-060e154cc3f8,Tuna,"for WHOEVER READING THIS, I hope you can spend a bit of your time to check the reviews. DON'T WATSE A PENNY ON THIS BRAND!! last time, I made a review criticised the labour problem, but Shein was even worse. their products' quality is extremely unacceptable. their designed are copied from others. even the pictures are all misleading. you may think that the price of everything is cheap and it doesn't matter. NO, MATE, it costs us the environment, social justice and a lot of other things.",1,11/01/2022 9:03
d38b2f0d-a873-43db-91ca-d8a224497b8b,Sheila Medina,I always have problem everytime I check out with my order it's always giving me error message.,1,10/11/2021 14:02
8eb57bd8-d346-4e8e-b0ba-07a35cfe16fb,A Google user,everything on this app get out of stock n it creates lot of problem ...everyday u have to check for the things are back in stock or not,1,29/07/2019 16:42
06e7abed-c988-4b4f-9aa8-87a4d276a6b9,A Google user,I have ordered a jacket size medium they gave size small .ok no problem but then I tried to contact customer service. U will never find one they have no contact number only online portal which will always keep u on waiting,1,14/09/2018 15:27
05c51192-6dfc-4aa3-8f57-a97df064a4e5,A Google user,"Worst site never buy , u order pay to shien and the delivery will not happen but in app status its shows already delivered ,when u call customer care they do nothing but say its not our problem contact delivery ppl . Nonsense .order from shine pay to shein after payments no one to help from shein . Horrible site",1,24/01/2020 14:19
3283b61b-e426-4852-af2f-5ef896cccf23,A Google user,The problem is i can't order from this app because it says the order can't be delivered on your locality.. 😭😭😭😭😭,2,15/03/2020 7:17
a53b22f1-3ef2-4320-90b8-59cdeb61ba7c,Manju Ahluwalia,All is well in this aap but 1 problem has in this aap are shipping problem you should has to do in this aap are free shipping because shipping rate are expensive and this to bad I dont like this,2,13/06/2020 8:34
c8906e8e-3391-4f3f-9429-84a5c6044ab8,A Google user,payment problem is there... hdfc master card is not applicable for the payments..,2,18/07/2019 19:26
091a4495-2da7-426e-b4b5-7624b3ee88a5,Ntswaki Juliet,I can't download the app because it says this app it's not optimised for my device what might be the problem?,1,14/07/2021 12:26
8b0e91f1-4c0a-4063-a084-06db6582ea1f,C R,"Terrible service, it's impossible to contact a human for any problems.",2,23/06/2021 20:10
3ae35fe1-f721-4749-a01d-c7601c7126e5,A Google user,it was good but here is a problem i returned a jeans and Money came to my account but within some days Money get removed by itself without any notification now what should i do,1,20/02/2019 9:10
1fe21480-fe9a-4567-ae69-159c7320ab8e,Dani Sacul,"Never seen so much whitewashed anti inclusive clothing shoved in my face. From the cheap clothing that only fits flat chested pale anorexic minors, to the unnecessary and idiotic hosts that encourages problematic behavior. If I wanted to feel like I was back in highschool I'd go to the class reunions. SheIn increases prices, but not quality, sizes, inclusiveness, nor do they seem to want to improve their customer service or their PR. If your bmi isn't under 10 & shaped like a stick, it's hard.",1,10/05/2020 1:46
1b4c2c09-4c36-4a5f-93a0-204583cc597d,Bontle Godisamang,The app has problems it can't open I just wasted my data,1,28/02/2023 18:01
98baa7b8-dd9f-45b2-995d-bfc78768fee5,A Google user,Fraud happened from my account from one of shein customer care executive.. I tired to reach u guys many times but no one cared to call the shein customer back n ask for the problem im facing.. I have lost 26k INR due to this app.. Due to shein customer care executive 😡😡😡😡 provide u r email id i vl revert you there,1,22/11/2019 18:41
b3bd7ff1-8264-48a4-a593-1a0453352b88,A Google user,App has been giving me something went wrong for past 2 days and still dre is no solution to the problem,2,31/12/2019 10:48
6164bb63-1a7f-4c5d-948d-deba53e3f3c2,Zada “Zaydaa”,"but my problem is that I brought a product from SheIn on August 13th and it's about to be the 3 of October and I brought express shipping and it's still not even here till this day, horrible service",1,02/10/2022 21:28
33e847a0-44ae-4eee-868b-b13a48c3ba85,Jennie Tuazon,"I like this app coz all the things i want is in here but the problem is they accept pos by card only,so how can i buy if i dont have card",1,30/10/2020 11:49
2f3b144b-0616-460b-82f9-54d9381ade77,Erika Martel,"I place an order, he tells me that he is coming to deliver and then they return it without even giving me a chance to find out what the problem is !! I wanted my bathing suits for the weekend and they screwed me. No bad service",2,18/06/2021 14:05
159c0ee9-1cd4-48a7-8f5f-bad1cf07d768,A Google user,😡😡💯bad & disappointed with this app their is not accepting return option product is good but app problem 😡,2,08/03/2020 19:15
46b84983-29c4-4d9b-a6fe-4dade9d04095,Sandra Scott,"I never got all my order. Berber know a company not to have a phone number so you can call if you have a problem. That's why im scared to order anything else from this company. I see so much I would love to have but im scared to order, scared I won't receive it like my first order.",1,06/01/2021 6:58
b67e2414-0bb8-4be8-84cf-15440d184f88,gerda meiring,"Been having trouble paying with PayPal, please fix this problem",2,19/10/2022 13:05
4c9f5459-4999-4258-983b-32b2aeb2d8d4,A Google user,"Till now,I haven't liked it at all!!!I have faced problem 2 times....They cancel the product whenever they want to!!!Let's see what happens next!!!",2,27/06/2019 18:06
aa0e873c-9f8e-4635-ae92-8e97df7a5399,A Google user,The delivery is not on time it was getting delayed why i dnt know.. please fix this problem .,2,14/11/2019 7:30
f4fa88ff-2ce0-4e9b-8eb3-7bae0e57a279,نوره الدوسري,I'm very upset from the delay and unclear process of tracking my shipment.. I already paid since 27th August and still haven't received my package.. And cannot contact you because of the auto question type procedure which will not lead to any where! Please try to solve my problem..,1,14/09/2021 15:15
d76fff14-4268-43b0-8b96-3d42924acd7a,Hope Pitseng,"It is giving me problems everytime i open it, it just closes it self",1,04/07/2021 0:08
a04dc7cf-35d3-4ffc-8818-df9143833928,Skammy De,"We ordered footwear same day my brother made his pay on delivery and I did app payment, my brother has received his but my haven't come still... please if you don't deliver on app payment let us know with your due respect.. you people using technology to sell but paying on same technology is a problem for you to deliver right??? You need to sit up.. thank you..",1,15/06/2022 18:25
52c8948b-169a-490e-9533-ed4bd60389e3,Renee Gonzales,Everything I ordered something I've had a problem with ait,2,08/01/2023 21:22
b6936f71-ffde-4e1e-9c77-9d928b98f87b,Regina Christopher,Still the same problem again & again....,1,07/12/2022 15:48
85cf9bc1-df3a-44c1-aead-4715ca874873,Maghrab Zineb,"I'm waiting my order more than 1 month, I don't know what is the problem which blocked our orders in Morocco!",1,05/06/2022 21:37
c460f4be-ce67-4537-8696-2486201dc3b0,A Google user,even if there is no cod shiein should provide delivery after making online payment but there is no delivery too so thats the problem,1,09/06/2019 13:49
d29ffcd8-2585-4917-abdc-b07bff789121,Norbert Sirai,May I know why Shein this 2days cannot use it? Because my connection no problem at all.,1,05/11/2022 17:51
f06f2070-e7d5-4264-a176-dd373e9a9bcd,Reem Elfikey,At first this app was so good but now they become so so so bad and their customer service didn't solve eny problem,1,22/10/2021 9:56
a889d025-3bdf-415b-8ba8-d5d9447e4635,Anushka Ghildiyal,wrost app i dd'nt recive my oder from 30 april...i requeated so many times to proceed my oder but they have only one answer every time that you parcle should be diliver within 7-14 days..... as i know there was problem due to corona but i am in green zone so you should diliver your product atleast on time did'nt expect this from shein very very disappointed,1,29/05/2020 11:04
2b017bd1-add2-40f4-8468-4724103fe733,Ashlly cisss,"They have a problem to deliver packages, I didn't receive maine for two and half months",1,06/07/2020 13:07
628892e3-2cdc-4dd2-908c-e5ca2a26505b,A Google user,There customer service is worst whenever i come with prblm they just leave the chat and ran away they are not qualified enough to resolve our problems and this makes shein worst coz whenever i face isuues it remains unsolved.,1,23/02/2020 6:56
39881f1a-b25e-4546-aaaa-737b9c09a6ad,Hanaa,The high price of shipping has become a problem and disappointing,1,12/01/2022 20:40
5f9d2f25-1511-4c7b-9122-8c06fc822f85,A Google user,i want to return because of size problem with the cloth but no one is coming to pick up and also there is no service so that we can directly contact with the shein... pls help,2,02/08/2019 20:15
750b94d8-250f-4597-851b-bf899ea24621,A Google user,"What's wrong with the delivery person....they didnt call,,messege nothing...and without information they returned....we waited for 10-15 days...tried contact with custmr service..but no use...no respond... Its really disgusting,,i want some item,i thought i wll get that on time so that i wear in my party...but no,,i cant...why? Because without any info my staffs returnd...i biught so mny things from shein...but some days i dont get any respond,..you guys must check these problem..",2,18/12/2019 10:05
b9d4e483-517c-4e49-b09e-74fb72c4b2e5,Shona Henry,"Easy,no problem",1,04/02/2023 0:08
4d11c8e7-f2f7-4897-af74-a52df8a02157,Janet Maddeline Jauti,I have problem with paying. U don't want money? been trying too many times edy,2,01/04/2022 18:17
fa228efb-10d0-4fe2-8157-1f02a605cc58,Louziana Ambrry,Sistem always problem,1,06/11/2022 15:05
17ba5dd1-b919-46cf-8371-36200e2ca3b8,A Google user,I am satisfed with this app but i have only one problem please give COD to india please if you will give COD to india then i'll give you 5 stars,2,22/09/2019 5:35
98b2d8bf-3a3c-4b6b-8091-09757b2049e2,A Google user,I ordered a rose charm necklace and my parcel is dispatched but still not delivered. I called the delivery guy also first he said he cannot deliver parcel because there are tooany and then he said he got the parcel by mistake its not on his route. Its been 2 days. I never had this problem before. 😡,1,12/11/2019 11:56
5742fe01-125a-4ab2-803b-878d66ec35c6,Pallavi Sharma,"Worst service.... They jst help u till the delivery is in process... If there is any problem u face with ur product.... They don't rply , they just ignore the customer... Thats it.....",1,13/06/2020 16:11
96cd72ca-1141-422e-90b4-78c11e3dc89c,Nicholas Chong jun kit,"my order are failed to send and i cant contact the courier also, contact your care line also only can send the ticket? so how long i need waiting for? got problem cant settle immediately",1,23/04/2022 13:59
60859061-6bc1-47ff-a380-06557fd2ea9a,komal chande,To receive call what is the problem of customer customer care number is not available in this app if you're having any problem according to dress no result,1,07/06/2020 10:21
5d0bf40d-b2c4-4552-b0a1-7fb79f8f7e45,A Google user,I have downloaded the app but I can't open the app?? And why its getting problem???,1,12/08/2019 23:23
8fc56ddf-7f52-4ba8-bf09-b564baf42757,Somaya Rhanoui,"what is your problem with morocco , why our orders are blocked , and we can't even cancel the orders , this is literally a robbery. please send our orders or return our money .",1,15/06/2022 14:17
7d8469c0-91f2-4823-aed1-a74dc806608f,Annu Kim,"The prices for Morocco are very high compared to the rest of the world, sometimes up to ten times the price and the price of shipping is also very high ↗️↗️. You have to solve this problem to restore confidence in you.",1,09/06/2022 22:28
2b916cbd-2827-4bbd-88b6-772fb1fd0136,Jemma Louis,"Worst customer service I've received in so long. Made me hate everything to do with the company, they will disregard your health problems or should I say harrase you in hospital to find a measuring tape otherwise no help or even understanding, make you feel like a liar and don't know know your size. Have a big impact on mental health (not a good impact) Not forgetting to do the bare minimum and not help. I've already used the tickets it will be escalated",1,11/12/2020 14:15
67d5196c-90e3-41af-90c4-184b17e7bee3,Zikona Zikona,Its giving me problems i cant seem to download anything and its been a while,1,02/03/2022 7:22
7834a66e-8b7e-4eb8-994b-54700261710c,Miss Diana,I have problem with delivery and there is no option to contact or get information related to this delivery.,1,13/02/2022 16:17
825b88d1-36d5-4a10-83fd-efe125bac44b,Florens Mabaji,Please 🙏 shein team i beg you to call your logistic company imile have failed to deliver my package from 27untill now that my phone is not available yet it's on and i have sent them the location but they are saying that my package has failed to be delivered please i Mile executive i want my package and the problem their contacts are not working 🥺🥺,2,29/11/2022 10:37
dac814e6-0f42-496f-a4a8-fe0350d04e25,Koena Ngoepe,Best app ever I don't see any problem.fast and realible,2,08/07/2022 11:30
3b8c77b0-3a84-4c48-8b63-29e8871e0a99,Al- Abri,I had a problem: I used my university email account to order form SHEIN and completed the order. The money was withdrawn from my bank. Then the order did not appear at my account. So i can't track my order. Also my email provider disconnected my email from service. Please avise how can i change my email in SHEIN and how to have my order back! Any customer support number or email? I'm from Oman,2,10/07/2020 17:31
2e1f908e-0a1b-4566-a91a-d0bc36177a20,A Google user,I cant say that product is not good or delivery is not because i and my mother order things from here but the main matter is if we dont want to pay our payment with card so we use cash on dilevery and for that we must have to order below the cost of 1000 rupees reallllllyyyyy!!!!!!! Thats the reason i cant.buy something from here . And dear shien you must have to solve this problem and then reply😠😠😠😠,1,21/09/2018 9:16
b58192d9-b93c-4607-9ff0-9ee9ab6a6176,SG K (Sandy),Extremely poor quality and apps is having security problems . Your credit card and debit card information will be stored permanently and illegal transactions will be made by Chinese hackers . Millions of people being looted by Chinese hackers by this app .,1,08/06/2020 4:40
ada43aa1-8014-4d52-b8ad-fd62117940fc,moni kavi,Many payments problems and not much satisfied price,1,28/06/2020 7:21
a8755a89-5b5b-4708-b1f1-5e331fc99019,Heba Alziyadi,Fix the problem with the program with the shipping fees!! 😫,1,12/01/2022 21:48
70cd5ba4-8a8d-4c12-b4ef-32082282c0fe,A Google user,Very bad app...doesn't work properly plz slove my problem,1,04/04/2020 14:08
7c7474f6-dff3-4456-a120-a0be51334a62,Anthony Boehrns,My order never came and I have been having problems with the app,1,14/09/2022 16:03
29b0f217-e538-4624-bb1d-e4c3c5fe7c7e,katya qandah,An event is the problem please solve the problem of installing a program,1,01/06/2021 17:08
1293c9fa-22e7-468c-82b4-d040934969aa,skaker soker,"If I can give rate 0 star I will. The Account was deleted because u support Lesbian, knowing that I sympathize with them, and I sympathize with every human being created with a brain problem that causes non-fungal tendencies like adult tends for children and so forth, but empathy doesn't mean to do the same,or supported them, but we must cooperate with them to solve the problem.",1,30/06/2022 9:49
0e89d17a-ce73-4f2c-88d0-b7b1536f9641,mina adehmoune,This app really shocked us in morocco the worst ever she doesnt resolve any problem,1,10/06/2022 13:53
a1332570-d36c-4429-a059-ef2ea6e21014,Somaya gigi,Solve your problem in morocco. My order is stuck in customs for months.,1,05/06/2022 16:51
3c75e9b2-f6fc-4bba-82f5-98c1fd3a7784,parul arora,Make soo much problem in refunding money back..,1,12/05/2020 5:31
f777861e-6707-43d3-a106-f1880d310e1d,Joanne graham,Love this site my only problem is how long delivery is.,1,21/06/2022 9:11
c304317d-4ddc-4922-9cac-dfc0c308dec6,Lorne Cooke,"Being to think this is a scam has no one has let me know if there was a problem or something with my order , My order was due at my address on the 13 to 15 December 21 its now Christmas eve so where is it ???? Covers where xmas prezzie for my daughter which is not going to happen now is it Very disappointed",1,24/12/2021 22:09
7e74ac34-670e-42bd-be5e-255ec947c106,johnrio pelandas,"Cant install app,fix this problem",1,23/06/2021 18:26
d2a18cfb-51a4-4b5f-82c6-a25f7b2d941c,thousif meenu,Hi shein team I have the problem about cash on delivery system Why you are not correcting this problem?,1,26/05/2020 8:04
99c5d25f-c0a9-4f1e-8d94-572aab190ac4,A Google user,problem with server,1,09/06/2019 18:30
f58c2394-1c3b-4297-b1d1-c6335e53adba,QTI Vlogz,Others apps have COD only this app has problem. Nonsense😤😤,1,16/08/2020 16:08
7f033beb-5e43-48cb-9e8a-ade598879c68,A Google user,Pleas improve your delevery time and pleas manage refund quikly m facing lot of problems on it,2,16/11/2019 11:19
59f95731-519e-474c-9194-66edf83ec2de,Lamyaa Rfk,My order got stuck in Morocco due to shipping problems please fix it,1,09/06/2022 22:01
34e8ea5e-6000-4060-85c6-c0ff7f651a86,Taurai Phiri,I like it but my problem is that for me prices are not coming in Rands but in US$ so why,1,16/03/2022 20:31
f4d30438-962c-4e72-915a-95ba841265b5,Thandi Christinah,I have problem but buying clothes they don't allow me to buy,1,23/09/2021 21:58
0956c881-a940-434d-8c69-d988bd62508e,A Google user,There service is quite bad they don't know how to resolve customer's problems,2,08/06/2019 5:54
8f136d4f-7c2e-4db2-ac54-971fcdfa3e79,Nkanyiso Ndhlovu,Good but problem u guys only want SA ID,1,02/03/2023 17:03
0b42269d-4538-412d-9f90-77ddb72ca6c8,Idahosa Joy,Good morning please I have problem I have not received my parcel but they are saying that the package has be signed I don't know what to do please help me,1,14/07/2022 12:15
bb98ae6b-c13b-444e-98b3-62c5e92bdd9c,Klove9 Bubble,This sick app won't let me use my 2 bankcards what's the problem smdh,1,24/02/2021 22:59
664bd976-6da5-4a97-b684-910faf1240a5,Meryem Exo-l,What is happening in morocco ?? Why we don't receive our packages Please shein fix the problem!!!,1,09/06/2022 23:50
ac29f6c0-e786-4200-832c-cace77bb34ed,A Google user,"Very bad you are not allowing me to fill in my address you seem to have a problem with my address i don't know why ,so i can shop bye bye have a nice day",1,20/10/2020 19:36
4026d9a7-cbb0-4665-989a-0d8bb7091edd,A Google user,Its been 15 days now that i haven't received my package... Order no CHL84849... Since 27 28 its coming that it is stuck in Delhi NCR... N nothing is working... I wanted to celebrate my husband's birthday so ordered some things accordingly... Aftr a day it will be of no use to me so its better if u people refund back... M really upset... Before this i nvr had such problems... But this is the second time that i really mad at it,1,01/11/2019 11:20
3dff6821-1f83-40ef-a175-e88fd2623d46,ruya naser,There is many problems at the payment,1,13/11/2022 12:28
2cc4250a-5aab-4acc-95bd-e309b023097b,Salima Dahbi,"Hello Shein. First, we admit that your products are wonderful, and the whole of Morocco testifies to this, and it is one of the countries that buy the most from your company and it is one of the best customers, but in the other days a problem arose from you, and the Moroccan customs told us that they told you that all goods will be suspended in the month of 5/9, but your honor did not inform us ,Now what are we going to do? We hope that you will compensate the Moroccan customs and we take goods",1,10/06/2022 20:27
2a6663ec-4680-4263-9512-647110511304,A. Grace Gamer,"The clothing is already poor quality, but my real problem with Shein is that their products are not ethically sourced whatsoever. The factory workers of this company are not payed liveable wages, and they work in horrible conditions. And on top of that, the cheap material and rapid production of Shein products are killing the environment and contributing further to the climate crisis. I can not in good conscience support this brand, and I hope that you won't either.",1,12/11/2022 20:46
fce46ba0-b7ec-4566-a03c-a5a6149f72a6,Tianyi Guo,"Worst ethics in fashion industry. I dont care how low the price is, the exploitation on the workers and the environment is shameful, and the promotion of overconsumption is toxic. We already have enough problems, dont create more.",1,18/11/2022 7:47
dd50e302-84f9-4d36-84f7-a567c7ec6def,A Google user,Plz train Ur staff to atleast talk properly....it's the worst experience I ever had in my life time...when I am talking the executive is also talking...not even giving me time to explain my problem...when I got totally upset and I said I don't want anything she said thank you very much....u will very soon lose Ur customers...with such rude behaviour...it's being 11yrs I am also in customer service..and working with leading airline in India...so I hope I can explain u what I HV faced... with U..,1,14/01/2020 11:55
96d397fe-f483-402a-80f8-bed2ddf03d68,A Google user,dont belive it its waste of tym my rupees r stuck they cancelled d orde themselves and then r not themselves not refunding.. said wipl take10 days .. u guys dont take 10 days to cancel it y then 1pdays 4 refund nd guys this is not d first tym problems r usually not solved doesn't matter 4 them how much u hv barked😤,1,02/07/2019 8:24
083f4a3e-73e0-4279-882e-cd2ffb9b9de0,Fumane Ramadi,I can't install App 😴 Is there any problem with this App,2,30/08/2022 21:10
3bae871a-7ada-4a4d-ad33-bc2fa7cebd01,Clean Decor,"fix your problems in Morrocco as soon as possible, it's not good at all",1,09/07/2022 13:39
72816f8b-3c53-4a68-b6b4-4063e1f158a2,Euphøria,There is a shipping problem in Morocco which we can't shop because of it,1,05/06/2022 12:36
157008da-65a5-40cb-8c96-5bfc7ab9852e,Shereen Dwik,I cant download the application their is problem,1,30/06/2022 15:47
9fbcd191-5c67-4d13-ae8f-57fd1118d6b2,A Google user,"My order very lateness 😑, it's bad problem for me.",1,19/12/2019 18:38
4f91b8c8-f07d-4dcb-a2c6-ac3afa1a1062,A Google user,Changing problem product issues size problem........,1,16/10/2019 17:40
3007a1c3-45e9-456c-b1fc-b0c35d0355f7,Ghaith Alazzawi,"The app is good, I didn't have any technical problem with it, I have uninstalled the app because the company didn't respect the Islamic culture and ppl by selling prayer rugs as Greek fringe carpets, this is shameful, I would imagine a company such as SHEIN will be more careful and respect their customers. I know that SHEIN apologized on social platform but I do believe that a public announcement should be made by SHEIN to assure the customers' whom got offended by this irresponsible act.",1,05/07/2020 16:28
